date,equity
2022-02-23,102518.63946471656
2022-02-24,102518.63946471656
2022-02-25,102518.63946471656
2022-02-28,102518.63946471656
2022-03-01,102397.3667220307
2022-03-02,102308.43406775812
2022-03-03,102098.91213088142
2022-03-04,101937.94692617567
2022-03-07,101839.08338980628
2022-03-08,102050.87317149967
2022-03-09,101978.84062106648
2022-03-10,101794.24426626177
2022-03-11,101814.5513150541
2022-03-14,102091.0523399414
2022-03-15,102268.5759184457
2022-03-16,102883.86603476077
2022-03-17,103128.94860679956
2022-03-18,103287.54241213077
2022-03-21,103191.7751570408
2022-03-22,103152.59011235432
2022-03-23,102862.61663949209
2022-03-24,103039.12538332955
2022-03-25,103101.57913716258
2022-03-28,102988.82893458691
2022-03-29,102862.25419853967
2022-03-30,102824.91242498271
2022-03-31,102689.2352433014
2022-04-01,102545.62578248953
2022-04-04,102629.66030617632
2022-04-05,102622.18366710031
2022-04-06,102242.88403264571
2022-04-07,102465.35028925234
2022-04-08,102599.1945552599
2022-04-11,102833.91131605898
2022-04-12,102785.72738029626
2022-04-13,102753.3769364272
2022-04-14,102810.2076777695
2022-04-18,102763.7634585785
2022-04-19,102713.83980624405
2022-04-20,102732.83171215182
2022-04-21,102861.52931663478
2022-04-22,103107.8234770003
2022-04-25,103074.0025584099
2022-04-26,103074.0025584099
2022-04-27,103074.0025584099
2022-04-28,103074.0025584099
2022-04-29,103074.0025584099
2022-05-02,103074.0025584099
2022-05-03,103074.0025584099
2022-05-04,103074.0025584099
2022-05-05,103074.0025584099
2022-05-06,103074.0025584099
2022-05-09,103074.0025584099
2022-05-10,103074.0025584099
2022-05-11,103074.0025584099
2022-05-12,103074.0025584099
2022-05-13,103074.0025584099
2022-05-16,103074.0025584099
2022-05-17,103074.0025584099
2022-05-18,103074.0025584099
2022-05-19,103074.0025584099
2022-05-20,103074.0025584099
2022-05-23,103074.0025584099
2022-05-24,103074.0025584099
2022-05-25,103074.0025584099
2022-05-26,103074.0025584099
2022-05-27,103074.0025584099
2022-05-31,103074.0025584099
2022-06-01,103074.0025584099
2022-06-02,103074.0025584099
2022-06-03,103074.0025584099
2022-06-06,102932.10174780242
2022-06-07,102831.47778394975
2022-06-08,102842.6202543733
2022-06-09,103250.06601764867
2022-06-10,103502.87375970227
2022-06-13,103705.47825211531
2022-06-14,103872.24251206005
2022-06-15,103844.89375333463
2022-06-16,103745.37782325088
2022-06-17,103692.58570966427
2022-06-21,104213.4340692297
2022-06-22,104315.85988238879
2022-06-23,104267.76914572812
